阅读,评论,标题,作者,最后更新
535,0,复制迈瑞的股价走势，年内看好至500，市值13000-15000,快乐投资长线投资,06-13 17:11
522,2,今年上1000元！,mars_li,06-13 17:09
972,7,市盈率683倍，确实太高了。等回调下来再看情况。,骑黑马做波段,06-13 17:08
658,3,上一个看趋势炒股的人已经退出股市了[大笑]比亚迪到头,JTpro,06-13 17:02
7937,6,全文｜比亚迪（002594）王传福：6月能做到单月销售4万,聪明投资者,06-13 17:02
608,6,奇怪，比亚迪怎么涨不停？,去快活林转转,06-13 16:59
805,6,机构卖出去,股友05O135212F,06-13 16:55
471,1,比亚迪唐7座入手多钱,股友LotFEL,06-13 16:52
385,2,明天不用跌了安逸舒服且巴适,皮卡皮卡秋,06-13 16:28
517,1,经过分析，你就是车中茅台,棒棒糖老师,06-13 16:25
645,1,我发起了一个投票，【#比亚迪#节后涨跌】，快来参与投,股友AXWuaa朱,06-13 16:23
848,4,不能光吹，有谁知道Dmi最近一个月订单量有多少？,BYD一万亿,06-13 16:19
930,5,这家伙害惨我了，两次大涨一次都没有赶上，两次大跌都,BYD破产,06-13 16:02
7138,50,这么高的市盈率，跌下来也可以很快的，就像上次一直跌,确实有道理,06-13 15:58
467,0,重仓持有，下周继续挑战前高。,股市12345678WEN,06-13 15:45
6051,25,每天回家经过上海比亚迪工厂，等我听朋友说比亚迪270,扬袖起舞118,06-13 15:41
1137,0,是锂电池行业的前景,王者777i,06-13 15:40
2799,11,看着满股吧唱多心里不禁一寒，上周港股很奇怪！所以坚,跟着喝点汤吧,06-13 15:29
975,6,前方大缺口叠加大减持，暴跌即将到来，赶紧割肉，220,柳飘漂,06-13 15:28
5857,34,比亚迪的市值高估了，你看看中国中车才多少？中国的新,吉祥斗金地欧阳锋,06-13 15:21
673,3,小康股份才是龙头比亚迪就是一个陪衬,JTpro,06-13 17:03
468,1,9月，乐视发布手机。,专业韭菜帮扶帮扶帮扶,06-13 17:00
730,5,苹果在中国没有造整车资质，大概率找比亚迪代工。,股市小可靠,06-13 16:20
386,1,转发,生财民丰的向问天,06-13 16:19
810,5,没有认知的，认知不够的，都享受不了牛股比亚迪的盛诞,莫益平,06-13 15:35
824,0,大盘再涨40到70个点肯定会跌，会出现日线级别的调整，,股友jdNBMw,06-13 15:20
504,0,下周千万要跌啊！求求你了,股友jdNBMw,06-13 15:15
485,1,比亚迪只要解放思想，最少800,非市场因素,06-13 15:13
5245,24,看好比亚迪是因为目前为止还没看到有那家的电动车能撼,会做梦的猫,06-13 15:12
600,3,6月底突破一万亿,股友gc92vi1l,06-13 15:10
1685,4,比亚迪汉创中保研新能源轿车最佳成绩 ！6-9,牛股天下无敌,06-13 15:08
2329,7,宁德时代市值破万亿 比亚迪超5000亿 谁的电池更强呢？,牛股天下无敌,06-13 15:08
1181,5,特斯拉跌落神坛，比亚迪反超   6-10,牛股天下无敌,06-13 15:06
2958,9,一迪粉讲王传福刚刚说的话！ 6-11,牛股天下无敌,06-13 15:06
6701,42,观察比亚迪已经两年有余，明天是一个决定性的一天，如,狙击鹰熊,06-13 15:05
2091,94,棒极了,股友mMvI7n,06-13 15:03
2525,93,终于坚持到200了,股友l0q2Ut,06-13 15:01
728,2,比亚迪宋dmi销量还是不行。,紧追热点板块,06-13 14:59
440,2,请问截止6月8号公司股东人数是多少,比亚迪股友,06-13 14:57
845,5,巴菲特买比亚迪（长线）,股友Dzk5KV,06-13 14:56
16743,10,周线图上阴十字星闪烁，下周多头能否崛起？ (周博),恬淡虚无股心常在,06-13 14:45
1943,9,6月12日美中国电动车股价暴涨 特斯拉一家下跌！,春暖花开免摇号,06-13 14:43
380,2,最近好消息太多了。后面还有啥好消息？,股盲666666,06-13 14:43
538,4,换ST勤上即将摘帽，运气好连几个板也可能,总督1,06-13 14:14
513,0,油价高启，dmi横空出世666,小韭菜炒土鸡蛋,06-13 14:08
534,1,可以走了，下周开始就该掉头了,平沙落雁先生,06-13 14:07
429,0,滴滴上市看图评论,疯牛观点,06-13 14:05
35798,6,【资讯早知道】青海盐湖提锂 上游资源的收益正快速强,嘉实基金,06-13 13:40
1218,7,周五226.2买入的  能不能吃肉,年年积玉的段智兴,06-13 13:17
601,5,684倍市盈率？[滴汗],散户小韭菜A,06-13 13:02
375,0,也祝大圣您端午节快乐！,无为更有为,06-13 13:02
447,0,转发,多财为富de卡卡西,06-13 12:57
5106,36,成本T高了11块，我觉得这是耻辱，必须找机会T回来，各,炒股赚钱了买车,06-13 12:50
1204,6,就等比亚迪确认跟苹果的电池合作项目了！,涨停买不停,06-13 12:24
1775,1,比亚迪（002594）：中美贸易战和为贵：减免汽车产业链,太极博弈师,06-13 12:18
837,3,165的本十二手，跌到142我给卖了今天突然想到他最低跌,股友D23858509Y,06-13 12:17
2020,3,不联系，慢慢就淡了关系人远了，心远了，彼此的距离远,仙女财财姐,06-13 12:16
1412,1,芯能科技：光伏发电、太阳能、充电桩、碳中和电力设备,一触即發,06-13 12:06
516,0,长安出混动了，利好比亚迪！！,赶紧跑别回头,06-13 11:59
730,3,700市盈率巴菲特真能价值投资啊,黄佳怡,06-13 11:55
1277,1,关于比亚迪长期中长期持股逻辑分享,Si_Bon,06-13 11:31
6519,11,今年最成功的一笔交易就是在比亚迪大涨之前全仓2000股,我来价投啦,06-13 11:10
10998,7,九转信号！长城科技、创业慧康、比亚迪出现触顶特征[2,萝卜投研,06-13 11:09
1478,3,比亚迪市盈率600多倍还猛涨。为何鸿蒙概念股，新能源,股友22238Gq657,06-13 11:08
3830,0,李录：现代化十六讲（之三、四）,基少成多81,06-13 10:42
371,0,转发,招财钵满地王常笑,06-13 10:27
2357,12,夏佐权：比亚迪创始人兼股东。乍一看不知道还以为是什,态度决定高度,06-13 10:22
4606,18,比亚迪的轨道交通造价比国企地铁造价便宜了多少倍，但,股海潜水员,06-13 10:05
560,2,半年了，该醒了！,皇宫扫地僧,06-13 09:52
803,1,2021年5月，三元锂电池与磷酸铁锂电池的产量发生逆转,早上喝了银耳粥,06-13 09:48
492,1,转发,吉祥斗金地欧阳锋,06-13 09:46
762,2,最近王传福有点兴奋，太高调了，这不是他的性格，反常,爬地熊,06-13 09:42
6656,30,从低点141上来一个月有百分之六七十的利润了，你说你,黄文强5,06-13 09:36
736,7,我这是做了什么傻事[大哭][大哭][大哭][大哭],瓦拉大表哥,06-13 09:36
1496,8,我同事，这两周在比亚迪上赚了12万，天天在我面前显摆,EasyTrade,06-13 09:36
528,6,拿住筹码。,ttydz0181,06-13 09:26
574,0,漂亮,仙女财财姐,06-13 09:21
35391,4,自动驾驶究竟在颠覆谁？,格隆汇,06-13 09:10
773,3,比亚迪，价、量形态与BOLL、ENE技术形态,股友XQPGLX,06-13 09:08
3305,0,"东风风行品牌焕新，全系启用""劲狮标""，是腾飞的开始？",车市谈,06-13 09:06
553,0,周二加仓100个亿,飞黄善贾得洪七公,06-13 09:04
523,0,周二加仓5000万！！！,猛狮CEO,06-13 08:48
819,0,推动农村充换电基础设施建设：新一轮新能源汽车下乡活,21世纪经济报道,06-13 08:45
3346,7,每个人都在为生活而奔波，会受了很多委屈和辛酸，其中,买跌不买张,06-13 08:38
2455,4,投资中最难的是保持耐心，种一盆花长大也得几个月，一,ltr冬季恋歌,06-13 08:29
531,0,下周高开就减仓看看给不给机会减持前的疯狂还有这么多,股友9qtuiN,06-13 08:08
426,3,主大单持续进驻流入、上升趋势形态在延续行进中。,中国第一代小散,06-13 07:32
472,2,比亚迪是不是借助华为而上涨的,刀仔割庄,06-13 07:25
28706,7,尾盘多只大盘股被砸的原因竟是它？【光伏】注意，制约,投研派,06-13 07:08
1564,5,我不是不看好比亚迪，但是我有点纳闷的是，为什么比亚,沽上江南,06-13 05:50
437,0,ST兆新给我上热度第一,株股力,06-13 04:21
9062,13,好久没发帖了，我曾坚定比亚迪2025年会破万亿市值，我,王者归来之PK,06-13 03:14
426,0,转发,淡定德,06-13 02:50
1048,0,$比亚迪(SZ002594)$雪球发的，誊抄过来。关于比亚迪和,自由投资人su,06-13 02:45
438,0,看看这布局，你就明白了。,skyspeed9490,06-13 01:42
6193,32,从亏损三万多到一条华子走了，本金是第一位的否则很被,坚定持股2021,06-13 01:41
707,4,逻辑清晰感谢分享[微笑],timber_water,06-13 01:24
996,11,我来预测一下，年底byd应该差不多上2800元，我猜,基民y9oOAi,06-13 00:20
322,0,依旧涨,小财举,06-12 23:49
521,2,秦、唐、宋、元……不会有“民国”吧？,股友vQeJKX,06-12 23:44
608,5,市值是上汽集团的3倍，不是笑话，就是鸡毛？,爬地熊,06-13 09:24
642,3,这一波拉升漂亮！目标一万亿市值！不过没意思！玩创业,追板狂徒,06-13 09:20
15797,2,洪灏｜2021下半年展望：价值依然王者归来,招财猫财富攻略,06-13 07:59
4845,0,新能源产业链各类龙头,操盘必读,06-13 06:14
545,3,1000亿市值（比亚迪1/6市值）的长安汽车来了！,招财钵满地王常笑,06-13 01:40
13058,1,2021年各行业最全龙头股名单（建议收藏）,甜蜜暴击,06-13 00:00
546,1,比亚迪超跑,方55667788,06-12 23:53
2818,20,有没有和我一样的，早上起床第1件事就是看一看比亚迪,用寿命换涨停,06-12 23:48
478,2,ST兆新凭啥人气第三？,艾斯提,06-12 23:36
442,1,"集中火力，中铁装配，碳中和有前途,说涨就涨，很简单",股友686IB12928,06-12 23:27
803,6,买比亚迪别想的会突破前高。见好就收吧。[吃瓜]很快又,趋势三哥,06-12 23:23
2413,6,比亚迪王传福评小米造车：赔50亿不算啥！别浪费了3年,市界Newsseeker,06-12 22:52
2039,4,比亚迪，黄金分割技术走势分析，大周期黄金分割1.618%,常州武进,06-12 22:49
669,4,目前有五手比亚迪目标〈唐〉混动版，这个小目标能实现,湘E888888,06-12 22:43
696,6,小散只能赚自己认知能力范围的钱,小散撤单济民,06-12 22:33
403,0,不知道威马汽车上市会不会利好电动汽车板块,阳光精彩0339,06-12 22:31
440,0,转发,股友282996A75Q,06-12 22:30
520,1,[坏笑],斐然一动,06-12 22:27
416,0,这股到头了,千里眼5110700,06-12 22:11
452,0,比亚迪迟早破2000,在圆一方,06-12 22:04
2317,4,华为与极狐的合作更像是一次汽车领域的革命，就像蒸汽,龙发就发,06-12 22:01
429,0,下周二开盘加仓,潜龙j,06-12 22:01
2547,0,四部门同时发声！一石激起千层浪…,看阿财,06-12 21:50
66755,13,两市主力资金净流出105.34亿，隆基股份、比亚迪、东方,狗蛋,06-12 21:45
909,6,加油，冲到300，我的帕拉梅拉就到手了,顾少9272,06-12 21:40
1613,1,最近就是很看好比亚迪,斗股大咖,06-12 21:37
364,0,中长期看好比亚迪,游走牧羊,06-12 21:30
448,0,润和软件涨太多了，被监管中，风险加大，再胡来可能被,艾斯提,06-12 21:26
1455,0,抢滩竞速新能源赛道，斯坦德机器人赋能锂电智造,财鲸EYE,06-12 21:24
1136,30,今天会涨的,BJ777,06-12 21:24
444,0,st兆新，002256碳中和，锂电池，盐湖提锂，光伏，可降,股友7329nU1222,06-12 21:23
812,0,浙江板块爆发！宁波能源必是龙头，盘子小，业绩优，高,AU_OK,06-12 21:21
380,0,比亚迪,西红柿炒鸡蛋71,06-12 21:18
690,3,中信巨大空单来了！端牛劫开幕来了！,价值投资涌金达人,06-12 21:09
414,0,比亚迪是以什么方式给股东分红？到现在也没见到呀！,問玉兒,06-12 20:52
415,0,10日线,逍遥水向东流,06-12 20:50
487,1,星期看谁跑的快,股友I237375c58,06-12 20:50
1488,6,比亚迪可以碾压众多品牌,Mralau,06-12 20:37
407,0,优秀,醒目技术尉哥,06-12 20:36
577,3,老巴不减仓，我也不减仓。,每次买票只买一手,06-12 20:22
472,1,下周回调，因为我没买，我还没有上车[偷笑],爽朗的笑笑,06-12 20:02
816,5,比亚迪进了4手，等待吃肉，成本286,股友235d0B7660,06-12 19:58
544,3,比亚迪股价1万都不高！！！！不喜勿喷！！！,股友235d0B7660,06-12 19:55
870,6,老子175走了，买了复星亏、买了格林美亏、买了天齐亏,股友N1056h7357,06-12 19:54
292,2,特斯拉到哪里去找哥斯拉？,劳斯莱斯贴吧,06-12 19:48
509,0,现在很多人都没有认识到比亚迪的真正价值，所以股价距,ttydz0181,06-12 19:43
850,5,冷冷的冰雨在我身无情的拍......,股友719y68637T,06-12 19:43
541,2,6月8号的上涨为后面趋势埋下一颗雷筹码缺口筹码大缺口,股友292W523r57,06-12 19:31
5131,28,麻烦大家给我推荐一款价格在150万到260万之间的车，动,买跌不买张,06-12 19:30
435,0,周末都没什么消息吗,韭菜小柠柠,06-12 19:27
663,8,现在买这票估计要套三年,qhfzfj,06-12 19:24
435,0,传言比亚迪要减持股份[微笑],追涨杀跌很忙,06-12 19:24
417,0,好家伙，涨了，这么多,股友61i113t071,06-12 19:19
812,6,个人预判，如有分歧，勿喷[想一下][想一下][想一下],今年的目标10万加,06-12 19:17
908,3,短期见顶了，周二开盘就跑，屡试不爽[大笑],此生只买一只股,06-12 19:17
771,4,下周可能会调整,八楼老王,06-12 19:17
350,0,震荡上行,股友1619Ia5279,06-12 19:15
882,1,锂是人类新能源产业革命的核心战略金属1.6月份锂精矿,学海无涯7,06-12 19:14
382,0,转发,多财为富de卡卡西,06-12 19:11
3981,8,很多大白马3.9后做反弹，比亚迪却依然跌势不止，进入,陶知行任我行,06-12 19:09
371,0,成王败寇,云飞扬FLY,06-12 19:03
435,0,比亚迪很大程度只会在上方震荡空狗们别哔哔了,股友QOKpmE,06-12 18:58
564,2,227出了一半，我相信迪迪会给我做t的机会，下周二要是,冲动打脸,06-12 18:58
278,1,000926 净资产值12元的福星股份，祝大家发财,股友JxEhGn,06-12 18:45
324,0,中国科技牛，三年上三千,友人609818,06-12 18:42
737,5,近700倍的市盈率，这才是真正的泡沫,H吉祥如意,06-12 18:23
470,0,300467迅游科技马上要增加通信融合、智能车联网概念了,妖股牛股话你知,06-12 18:22
578,1,比亚迪，再玩下去，没法收场了！,高戈3669,06-12 18:22
478,0,低调总容易被埋没，但总会发光发亮。致所有比亚迪投资,王者归来之PK,06-12 18:18
626,2,ST兆新摘帽反弹在即，调整已经完成。下周二地天板，热,逝去点滴,06-12 17:38
454,1,转发,多财为富de卡卡西,06-12 17:34
409,0,这一波太强了直奔着300去了,西门口吹雪,06-12 17:30
382,0,转发,多财为富de卡卡西,06-12 17:27
391,0,150进的，可惜拿不住！,四季枫叶红,06-12 17:17
410,0,趋势出来啦，任何数据都是弟弟！,逻辑A,06-12 17:10
2078,4,最快本周末，我个人将会公布劲酒到底会借壳哪个股票，,火爆庄,06-12 17:07
10854,219,比亚迪:关于公司董事减持股份的预披露公告,比亚迪资讯,06-12 16:27
28103,224,我没说比亚迪现在是不是买入点，如果比亚迪未来有买入,我的名字太响亮了,06-12 16:18
1870,8,注意！经过本人三个小时研究得出：下周一周二比亚迪小,鬼手森,06-12 16:17
417,0,汽车业已经爆发，我已经买入比亚迪,超超专属,06-12 16:16
656,4,短期见顶了，周二开盘就跑了，烦！,此生只买一只股,06-12 19:30
3523,20,比亚迪未来还是可期！加油,Yux1,06-12 19:14
2015,1,我国调整2021年新能源上网电价政策,大先生6016,06-12 18:39
807,5,前几天买的赚了十来个点，卖了一部分，底仓还是坚守，,好股拿着,06-12 18:36
463,1,223卖飞了吗,基民xfr7DZ,06-12 17:16
4093,3,从高考题目甲企业这一点看，比亚迪正在吸取华为走过的,有远见的人都在这,06-12 16:23
7652,75,近两个月的调整比亚迪已跌去40%，估计到5月中旬趋势会,江门财富,06-12 15:20
